crash_date,crash_time,borough,zip_code,longitude,latitude,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed
2019-01-01T00:00:00.000,23:25,,,-73.9252300,40.8059000,BRUCKNER BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,2:18,QUEENS,11375,-73.8471100,40.7165070,FLEET STREET                    ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,13:00,QUEENS,11413,-73.7557300,40.6654970,SOUTH CONDUIT AVENUE            ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,9:05,BROOKLYN,11230,-73.9718700,40.6191500,EAST 4 STREET                   ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,2:50,,,-73.9323350,40.8461530,WEST 178 STREET                 ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,10:23,QUEENS,11369,-73.8755200,40.7586800,93 STREET                       ,1,0,0,0,0,0,1,0
2019-01-01T00:00:00.000,22:00,STATEN ISLAND,10310,-74.1191700,40.6323900,CARY AVENUE                     ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,18:35,,,-73.8285200,40.6892360,101 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,19:00,BROOKLYN,11221,-73.9224550,40.6897000,,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,8:00,BRONX,10473,-73.8591460,40.8131700,PATTERSON AVENUE                ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,3:30,BRONX,10465,-73.8196700,40.8294070,,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,19:30,BROOKLYN,11217,-73.9844060,40.6875650,BOND STREET                     ,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,12:00,MANHATTAN,10013,-73.9963300,40.7194100,,0,0,0,0,0,0,0,0
2019-01-01T00:00:00.000,17:00,,,,,CROSS ISLAND PARKWAY,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:03,,,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:52,MANHATTAN,10036,,,WEST 42 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:35,,,-73.7279740,40.7629780,LONG ISLAND EXPRESSWAY          ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,16:58,QUEENS,11377,-73.9069060,40.7342300,59 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:00,,,-73.9613400,40.6713500,CLASSON AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,,,-73.9280300,40.8197860,EAST 150 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:50,MANHATTAN,10025,-73.9599300,40.7988740,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:20,,,-73.8320200,40.7179000,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:26,MANHATTAN,10032,-73.9421540,40.8312260,,2,0,2,0,0,0,0,0
2019-01-02T00:00:00.000,0:50,BROOKLYN,11203,-73.9445600,40.6402240,NEWKIRK AVENUE                  ,3,0,0,0,0,0,3,0
2019-01-02T00:00:00.000,12:00,QUEENS,11434,-73.7679750,40.6603470,BREWER BOULEVARD                ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,7:15,STATEN ISLAND,10306,-74.0998000,40.5787540,BOUNDARY AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:29,MANHATTAN,10016,-73.9767700,40.7434730,2 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,STATEN ISLAND,10305,-74.0696900,40.6097680,TOMPKINS AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:20,,,,,G.C.P / L.I.E. (CDR)            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:00,MANHATTAN,10037,-73.9363500,40.8116460,,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,19:45,,,-73.9329900,40.8581120,BENNETT AVENUE                  ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11356,-73.8568200,40.7844800,14 ROAD                         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:12,,,-73.9451000,40.7967600,EAST 112 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:00,,,-73.8043440,40.6813470,VANWYCK EXPRESSWAY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:45,,,,,Ed Koch queensboro              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:53,,,-73.9756100,40.7166400,FDR DRIVE                       ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,18:30,QUEENS,11434,-73.7799450,40.6667500,SOUTH CONDUIT AVENUE            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:08,BROOKLYN,11203,-73.9371600,40.6514200,CHURCH AVENUE                   ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,QUEENS,11420,-73.8027000,40.6744700,135 PLACE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:19,QUEENS,11416,-73.8596100,40.6823000,80 STREET                       ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,14:11,QUEENS,11101,-73.9373860,40.7489240,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:08,MANHATTAN,10036,,,47th Street                     ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,,,,,MOSHOLU PARKWAY                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,16:40,QUEENS,11378,,,LONG ISLAND EXPRESSWAY          ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:00,BROOKLYN,11230,-73.9611360,40.6187400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:03,QUEENS,11418,-73.8188250,40.7028920,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:27,,,-73.9149900,40.8452500,CROSS BRONX EXPY                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:40,BROOKLYN,11203,-73.9280000,40.6568000,EAST 53 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:45,BROOKLYN,11234,-73.9324700,40.6186030,FLATBUSH AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:59,,,-74.1219400,40.6341600,ROE STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:46,QUEENS,11414,-73.8463440,40.6695600,SOUTH CONDUIT AVENUE            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,BRONX,10466,-73.8383100,40.8846500,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:35,STATEN ISLAND,10304,-74.0848200,40.6136400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:45,BROOKLYN,11203,-73.9213900,40.6544340,LINDEN BOULEVARD                ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,12:54,QUEENS,11413,-73.7457700,40.6760750,225 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,,,,,ATLANTIC AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:57,,,-73.7638800,40.7263570,GRAND CENTRAL PKWY              ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,5:10,,,-73.9256060,40.6684950,EASTERN PARKWAY                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:15,,,-73.9138500,40.8241900,MELROSE AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:00,QUEENS,11106,-73.9376450,40.7664700,33 ROAD                         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:20,BROOKLYN,11226,-73.9467800,40.6426540,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:39,QUEENS,11101,-73.9557500,40.7452500,47 ROAD                         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:47,MANHATTAN,10010,-73.9933000,40.7422300,AVENUE OF THE AMERICAS          ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:00,QUEENS,11373,-73.8703500,40.7335360,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:03,BROOKLYN,11204,-73.9847800,40.6269340,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:11,BROOKLYN,11223,-73.9646450,40.5933270,AVENUE W                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:50,BROOKLYN,11205,-73.9608300,40.6927700,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:30,MANHATTAN,10019,-73.9893800,40.7636570,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,21:00,QUEENS,11413,-73.7478800,40.6727070,138 AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:45,,,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,4:37,BROOKLYN,11207,-73.8883100,40.6794430,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:35,,,-73.8921360,40.7666850,ASTORIA BOULEVARD               ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,11:05,,,-73.9118040,40.8617440,WEST FORDHAM ROAD               ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,16:30,QUEENS,11419,-73.8297100,40.6916600,95 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:32,,,-73.8392500,40.7281460,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:19,BRONX,10474,-73.8850900,40.8225330,EDGEWATER ROAD                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,,,-73.8146100,40.6995120,VANWYCK EXPRESSWAY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,QUEENS,11106,-73.9349000,40.7660900,13 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:37,STATEN ISLAND,10304,-74.1130300,40.6001360,TODT HILL ROAD                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:20,QUEENS,11373,-73.8745900,40.7347680,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:20,QUEENS,11434,-73.7678500,40.6595840,BREWER BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,BROOKLYN,11204,-73.9771700,40.6307450,MC DONALD AVENUE                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,,,-73.8143000,40.6668050,NORTH CONDUIT AVENUE            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:47,BROOKLYN,11210,-73.9415100,40.6296770,BROOKLYN AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:50,,,-74.2111000,40.5302620,DRUMGOOLE ROAD WEST             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:54,,,-73.8157100,40.8847300,HUTCHINSON RIVER PARKWAY        ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,0:45,QUEENS,11385,-73.9197160,40.7081220,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:00,,,-73.9188900,40.6699180,EASTERN PARKWAY                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:45,,,-73.9499200,40.6760940,BERGEN STREET                   ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,10:30,BROOKLYN,11215,-73.9923900,40.6588970,23 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:00,QUEENS,11372,-73.8731700,40.7509160,37 AVENUE                       ,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,17:45,QUEENS,11420,-73.8213650,40.6804960,LEFFERTS BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:55,,,-73.9447600,40.7197600,BROOKLYN QUEENS EXPRESSWAY      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:20,,,-73.8225250,40.6746700,116 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:38,BROOKLYN,11229,-73.9432140,40.6073900,NOSTRAND AVENUE                 ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,11:30,BROOKLYN,11204,-73.9806200,40.6280820,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:30,,,-73.9348800,40.6795920,TROY AVENUE                     ,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,11:48,MANHATTAN,10016,-73.9781700,40.7416420,EAST 29 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:40,STATEN ISLAND,10308,-74.1503750,40.5512920,GIFFORDS LANE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:30,STATEN ISLAND,10312,-74.1650000,40.5439800,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:00,QUEENS,11361,,,207 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:53,MANHATTAN,10004,-74.0111700,40.7017820,SOUTH STREET                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:40,,,-74.0044900,40.6507030,40 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:20,STATEN ISLAND,10305,-74.0663500,40.6129570,MARYLAND AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:30,MANHATTAN,10022,-73.9696000,40.7561530,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:35,BRONX,10462,-73.8657800,40.8534160,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:20,,,-73.9358700,40.6777730,ATLANTIC AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:12,BROOKLYN,11208,-73.8717600,40.6665950,LINDEN BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:31,MANHATTAN,10128,-73.9539640,40.7846150,PARK AVENUE                     ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,6:57,,,-73.8301500,40.7595670,ROOSEVELT AVENUE                ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,BROOKLYN,11205,-73.9592060,40.6964900,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,2:30,,,-73.8748200,40.8957250,EAST 233 STREET                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,8:00,,,-73.7921500,40.7396660,182 STREET                      ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,13:00,BROOKLYN,11222,-73.9512500,40.7281040,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,BROOKLYN,11206,-73.9374100,40.7056540,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:00,BROOKLYN,11226,-73.9609800,40.6383600,DITMAS AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:15,QUEENS,11101,-73.9184800,40.7555540,34 AVENUE                       ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,6:48,,,-74.0022350,40.6782570,HAMILTON AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:20,MANHATTAN,10007,-74.0080800,40.7134360,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,MANHATTAN,10013,-74.0004650,40.7143630,BAXTER STREET                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,QUEENS,11358,-73.7931440,40.7586170,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:15,QUEENS,11419,-73.8135450,40.6912080,103 AVENUE                      ,3,0,0,0,0,0,3,0
2019-01-02T00:00:00.000,7:26,STATEN ISLAND,10304,-74.0858840,40.6111900,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:45,BRONX,10458,-73.8901600,40.8569260,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11377,-73.9181800,40.7410470,47 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,MANHATTAN,10002,-73.9938700,40.7116360,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:00,QUEENS,11368,-73.8551900,40.7370340,HORACE HARDING EXPRESSWAY       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:45,,,-73.9102400,40.7529750,NORTHERN BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:15,QUEENS,11433,-73.7966700,40.6963500,157 STREET                      ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,10:30,,,-73.8261700,40.7155530,VAN WYCK EXPWY                  ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,0:00,QUEENS,11691,-73.7601700,40.5950360,BEACH 27 STREET                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,16:00,,,,,ROCKAWAY BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:45,QUEENS,11355,-73.8288040,40.7566700,SANFORD AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:10,,,,,WHITESTONE EXPRESSWAY           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:43,QUEENS,11421,-73.8557900,40.6911960,88 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:15,QUEENS,11363,-73.7423250,40.7728040,40 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:34,BRONX,10452,-73.9316100,40.8323140,SEDGWICK AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:07,BROOKLYN,11234,-73.9132900,40.6149060,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:35,MANHATTAN,10036,-73.9835200,40.7556500,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:00,BRONX,10460,-73.8811300,40.8398060,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:05,BROOKLYN,11206,-73.9395600,40.7058900,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,19:00,BROOKLYN,11226,-73.9641950,40.6413300,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,4:40,QUEENS,11004,-73.7092300,40.7371370,HILLSIDE AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:15,,,-74.1756200,40.5555400,KOREAN WAR VETS PARKWAY         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:28,BRONX,10474,-73.8851850,40.8138850,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:00,,,-73.8455300,40.7399500,LONG ISLAND EXPRESSWAY          ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:50,BROOKLYN,11207,-73.9107740,40.6830900,MOFFAT STREET                   ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,19:35,QUEENS,11106,-73.9376500,40.7671740,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:05,,,,,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:44,QUEENS,11375,-73.8565600,40.7183880,YELLOWSTONE BOULEVARD           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:30,BROOKLYN,11205,-73.9585950,40.6972700,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:00,MANHATTAN,10023,-73.9759600,40.7762200,WEST 72 STREET                  ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,13:24,BROOKLYN,11212,-73.9106700,40.6693100,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:10,MANHATTAN,10035,,,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:50,,,-73.8824200,40.6484400,TWIN PINES DRIVE                ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,12:55,BROOKLYN,11234,-73.9277600,40.6271700,,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,7:15,,,-73.8806150,40.6791100,HIGHLAND PLACE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:40,BROOKLYN,11203,-73.9305400,40.6532700,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,15:05,BRONX,10475,-73.8302900,40.8819160,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:05,MANHATTAN,10012,-73.9964800,40.7236860,LAFAYETTE STREET                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:50,BRONX,10466,-73.8646100,40.8882980,EAST 224 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:05,QUEENS,11367,-73.8175000,40.7278800,72 AVENUE                       ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,14:55,BRONX,10452,-73.9241300,40.8439060,BOSCOBEL PLACE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:30,,,-73.8117750,40.6665730,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:30,BRONX,10455,-73.9039000,40.8093070,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,7:01,BRONX,10475,-73.8319100,40.8797260,COOP CITY BOULEVARD             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:50,BROOKLYN,11235,-73.9685440,40.5762900,BRIGHTON BEACH AVENUE           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:50,BRONX,10464,-73.7849200,40.8430400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:10,BRONX,10453,-73.9204900,40.8482630,WEST 175 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:40,QUEENS,11363,-73.7571100,40.7622900,NORTHERN BOULEVARD              ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,0:40,QUEENS,11436,-73.7925800,40.6735730,ROCKAWAY BOULEVARD              ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,17:00,STATEN ISLAND,10309,-74.2015300,40.5262640,AMBOY ROAD                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:33,,,-73.9546900,40.6872440,LEXINGTON AVENUE                ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,15:30,,,-74.0021700,40.5770030,NEPTUNE AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:00,BROOKLYN,11231,-74.0005400,40.6874800,TIFFANY PLACE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,BROOKLYN,11218,-73.9703300,40.6445350,CONEY ISLAND AVENUE             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:35,QUEENS,11373,-73.8722400,40.7424400,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:10,QUEENS,11367,-73.8240050,40.7260480,72 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:15,BRONX,10473,-73.8710100,40.8225600,STORY AVENUE                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:15,,,-73.9696900,40.6958660,BROOKLYN QUEENS EXPRESSWAY      ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,14:30,BRONX,10469,-73.8348200,40.8677800,ELY AVENUE                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:49,,,-73.7513960,40.7401920,SPRINGFIELD BOULEVARD           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:40,QUEENS,11101,-73.9304900,40.7529640,33 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,,,-73.9624800,40.8048860,WEST 113 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:50,,,-73.9532240,40.8226430,WEST 139 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:15,MANHATTAN,10016,-73.9766300,40.7394940,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:00,QUEENS,11422,-73.7390750,40.6607130,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,BROOKLYN,11230,-73.9602700,40.6241720,,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,19:29,,,-73.8376400,40.7423300,VAN WYCK EXPWY                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:30,,,-73.8338300,40.7295720,VAN WYCK EXPWY                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:15,BRONX,10457,-73.9010000,40.8476400,EAST TREMONT AVENUE             ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,13:06,MANHATTAN,10024,-73.9788400,40.7833670,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:17,STATEN ISLAND,10310,-74.1178200,40.6256980,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:45,BROOKLYN,11206,-73.9571800,40.6997070,BEDFORD AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:24,,,-73.9266300,40.8645250,DYCKMAN STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:39,STATEN ISLAND,10305,-74.0921250,40.5864940,HYLAN BOULEVARD                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,10:05,BROOKLYN,11230,-73.9676740,40.6094000,OCEAN PARKWAY                   ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,10:00,BROOKLYN,11203,-73.9240800,40.6564830,REMSEN AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:00,QUEENS,11368,-73.8535460,40.7473950,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:45,,,-73.8606700,40.7629400,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:50,BROOKLYN,11226,-73.9657900,40.6483760,CHURCH AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,6:45,MANHATTAN,10002,-73.9959000,40.7161500,,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,5:45,QUEENS,11374,-73.8575500,40.7107600,73 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,BROOKLYN,11235,-73.9584960,40.5788460,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:15,,,-74.1654400,40.6271500,FOREST AVENUE                   ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,16:25,QUEENS,11379,-73.8731200,40.7248270,DRY HARBOR ROAD                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,20:50,BRONX,10461,-73.8383000,40.8406300,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,STATEN ISLAND,10301,-74.0761500,40.6435240,RICHMOND TERRACE                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:20,MANHATTAN,10019,-73.9790800,40.7668760,CENTRAL PARK SOUTH              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,23:50,BROOKLYN,11206,-73.9424300,40.7059480,,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,15:55,BRONX,10469,,,E GUN HILL RD                   ,0,0,0,0,0,0,0,0
